CountryCode,Year,GDPCapita,ForeignInvestment,LifeExpectancy,Population
DNK,2011,61809.7379,-435906393.0,79.8,5570572.0
DNK,2012,58443.77471,5411285381.0,80.05121951,5591572.0
DNK,2013,61377.59406,6327998759.0,80.3,5614932.0
DNK,2014,62520.45097,3342265730.0,80.7,5643475.0
DNK,2015,53094.01336,5642339768.0,80.70243902,5683483.0
DNK,2016,54500.92604,10094434247.0,80.85365854,5728010.0
DNK,2017,57521.5515,6536057843.0,81.10243902,5764980.0
DNK,2018,61324.7665,-2434129012.0,80.95365854,5793636.0
DNK,2019,59404.26632,9775759923.0,81.45121951,5814422.0
DNK,2020,60985.48856,8270778011.0,81.60243902,5831404.0
DNK,2021,69727.98737,19477235886.0,81.40487805,5856733.0
DNK,2022,68091.31911,1557800461.0,81.30487805,5903037.0
DNK,2023,68453.87693,6247097183.0,,5946952.0
DOM,2000,2831.458836,-952900000.0,69.423,8584190.0
DOM,2001,2935.893673,-1079100000.0,69.642,8720283.0
DOM,2002,3065.603295,-916800000.0,69.923,8852235.0
DOM,2003,2383.261718,-612990000.0,70.265,8980620.0
DOM,2004,2451.691616,-909040000.0,70.331,9104892.0
DOM,2005,3878.312067,-1122700000.0,70.875,9225034.0
DOM,2006,4055.142703,-1084600000.0,71.165,9341183.0
DOM,2007,4649.645589,-1667400000.0,71.371,9455658.0
DOM,2008,5026.840911,-2870000000.0,71.658,9573130.0
DOM,2009,4977.798844,-2165400000.0,71.871,9695265.0
DOM,2010,5484.646379,-2023700000.0,72.093,9820175.0
DOM,2011,5834.705907,-2276700000.0,72.221,9945621.0
DOM,2012,6025.725827,-3142400000.0,72.514,10070411.0
DOM,2013,6149.027489,-1990500000.0,72.713,10193833.0
DOM,2014,6512.507714,-2208500000.0,72.867,10315528.0
DOM,2015,6819.932252,-2204900000.0,72.953,10434829.0
DOM,2016,7174.823496,-2406700000.0,72.987,10551430.0
DOM,2017,7499.692862,-3570700000.0,73.063,10666843.0
DOM,2018,7934.981412,-2535300000.0,73.232,10782053.0
DOM,2019,8164.220809,-3021000000.0,73.577,10894043.0
DOM,2020,7162.291752,-2559600000.0,72.889,11008300.0
DOM,2021,8472.47982,-3196800000.0,72.615,11123476.0
DOM,2022,10109.5234,-4098800000.0,74.17,11230734.0
DOM,2023,10717.62767,-4390200000.0,,11331265.0
DZA,2000,1772.928691,,70.478,30903893.0
DZA,2001,1896.300209,,70.823,31331221.0
DZA,2002,1937.464114,,71.23,31750835.0
DZA,2003,2283.772993,,71.287,32175818.0
DZA,2004,2816.99385,,71.762,32628286.0
DZA,2005,3233.133396,-1101000000.0,72.061,33109249.0
DZA,2006,3660.661047,-1762000000.0,72.334,33623506.0
DZA,2007,4167.451699,-1539745128.0,72.602,34189416.0
DZA,2008,5180.918815,-2320754664.0,72.941,34816961.0
DZA,2009,4235.429905,-2532507565.0,73.62,35490445.0
DZA,2010,4912.785855,-2081136054.0,73.808,36188236.0
DZA,2011,5916.313644,-2037319358.0,74.123,36903376.0
DZA,2012,6033.648847,-1541844615.0,74.202,37646166.0
DZA,2013,5979.60139,-1963635050.0,74.615,38414171.0
DZA,2014,6094.693923,-1520777119.0,75.11,39205031.0
DZA,2015,4685.059027,638915215.3,75.622,40019529.0
DZA,2016,4424.98529,-1591723072.0,75.732,40850721.0
DZA,2017,4554.66754,-1238809876.0,75.743,41689299.0
DZA,2018,4577.210292,-619904539.9,76.066,42505035.0
DZA,2019,4468.453419,-1350051614.0,76.474,43294546.0
DZA,2020,3743.541952,-1129312784.0,74.453,44042091.0
DZA,2021,4160.559267,-920974182.9,76.377,44761099.0
DZA,2022,4961.552577,-155427080.2,77.129,45477389.0
DZA,2023,5364.02795,-1132222101.0,,46164219.0
ECU,2000,1382.234218,23439367.91,72.839,12689206.0
ECU,2001,1791.303597,-538568575.2,73.24,12910740.0
ECU,2002,2059.158554,-783261009.6,73.613,13138472.0
ECU,2003,2315.622152,-871513414.0,73.975,13372306.0
ECU,2004,2586.209147,-836939593.9,74.279,13608701.0
ECU,2005,2909.02606,-493413835.5,74.514,13846163.0
ECU,2006,3243.670104,-271428852.5,74.689,14086131.0
ECU,2007,3478.924888,-193872526.9,74.844,14328773.0
ECU,2008,4194.757507,-1057404020.0,74.983,14575202.0
ECU,2009,4053.363311,-308629890.1,75.184,14825954.0
ECU,2010,4520.30959,-165893320.4,75.43,15076695.0
ECU,2011,5153.691642,-646084358.7,75.743,15326227.0
ECU,2012,5634.083932,-567417300.9,76.062,15572194.0
ECU,2013,6109.290315,-727081206.3,76.369,15807128.0
ECU,2014,6405.799793,-772389946.1,76.622,16035124.0
ECU,2015,5976.159681,-1322701337.0,76.789,16266225.0
ECU,2016,5917.637713,-764176868.1,76.763,16505139.0
ECU,2017,6233.322448,-630838412.3,76.972,16759519.0
ECU,2018,6303.918925,-1389282763.0,77.094,17049547.0
ECU,2019,6205.057595,-979383496.2,77.297,17340021.0
ECU,2020,5463.645096,-1106253901.0,72.153,17546065.0
ECU,2021,6075.802657,-648567150.9,73.67,17682454.0
ECU,2022,6540.998245,-880294803.5,77.894,17823897.0
ECU,2023,6609.804082,-383006348.5,,17980083.0
EGY,2000,1366.092744,-1184000000.0,68.007,73083284.0
EGY,2001,1295.137418,-497500000.0,68.308,74652029.0
EGY,2002,1116.828846,-619100000.0,68.564,76239137.0
EGY,2003,1031.275563,-216700000.0,68.402,77853548.0
EGY,2004,991.2556891,-1094400000.0,68.613,79477443.0
EGY,2005,1104.803407,-5283600000.0,68.779,81101004.0
EGY,2006,1298.979002,-9894400000.0,68.977,82700403.0
EGY,2007,1547.741707,-10913300000.0,69.128,84276225.0
EGY,2008,1896.215943,-7574400000.0,69.319,85864789.0
EGY,2009,2161.639646,-6140400000.0,69.48,87501636.0
EGY,2010,2455.081946,-5210100000.0,69.664,89196072.0
EGY,2011,2590.643849,1108200000.0,69.88,91093059.0
EGY,2012,2996.067707,-2586600000.0,70.085,93161001.0
EGY,2013,3025.525636,-3891200000.0,70.052,95333553.0
EGY,2014,3133.391023,-4359500000.0,70.415,97528654.0
EGY,2015,3306.981594,-6743500000.0,70.483,99597342.0
EGY,2016,3270.628777,-7900200000.0,70.844,101644589.0
EGY,2017,2395.103333,-7209700000.0,71.302,103696057.0
EGY,2018,2484.703156,-7817811000.0,71.367,105682094.0
EGY,2019,2962.98892,-8605068000.0,71.358,107553158.0
EGY,2020,3511.11381,-5525300000.0,70.99,109315124.0
EGY,2021,3827.354154,-4755300000.0,70.221,110957008.0
EGY,2022,4233.307837,-11058100000.0,70.159,112618250.0
EGY,2023,3457.456916,-9450200000.0,,114535772.0
ERI,2000,314.3573968,-27875536.94,56.111,2247031.0
ERI,2001,325.4091615,,58.298,2312079.0
ERI,2002,304.7757565,,58.811,2392978.0
ERI,2003,348.9503271,,59.409,2493903.0
ERI,2004,426.8409479,,59.899,2598284.0
ERI,2005,412.7530792,,60.597,2661215.0
ERI,2006,447.9974047,,61.611,2703502.0
ERI,2007,480.4476237,,62.116,2743222.0
ERI,2008,490.066956,,62.573,2816327.0
ERI,2009,642.9257229,,63.328,2887885.0
ERI,2010,539.6995121,,63.787,2945186.0
ERI,2011,688.6816596,,64.402,2998485.0
ERI,2012,,,64.838,3036988.0
ERI,2013,,,65.067,3074360.0
ERI,2014,,,65.6,3095173.0
ERI,2015,,,66.033,3105546.0
ERI,2016,,,66.289,3124698.0
ERI,2017,,,66.577,3150347.0
ERI,2018,,,67.067,3192760.0
ERI,2019,,,67.3,3240194.0
ERI,2020,,,67.133,3291271.0
ERI,2021,,,66.536,3350183.0
ERI,2022,,,66.604,3409447.0
ERI,2023,,,,3470390.0
ESP,2000,14743.2671,18579389803.0,78.96585366,40567864.0
ESP,2001,15368.2338,4736232605.0,79.36829268,40850412.0
ESP,2002,17111.06851,-6363009858.0,79.56829268,41431558.0
ESP,2003,21522.0171,3088946147.0,79.6195122,42187645.0
ESP,2004,24925.02678,36894546042.0,79.87073171,42921895.0
ESP,2005,26450.95301,18068696192.0,80.17073171,43653155.0
ESP,2006,28421.68653,71487814518.0,80.82195122,44397319.0
ESP,2007,32652.01559,78246772449.0,80.87317073,45226803.0
ESP,2008,35603.24833,1691416117.0,81.17560976,45954106.0
ESP,2009,32279.82085,6148530894.0,81.47560976,46362946.0
ESP,2010,30658.74223,1231202629.0,81.62682927,46576897.0
ESP,2011,31824.62191,18152678384.0,82.47560976,46742697.0
ESP,2012,28456.44382,-23366093923.0,82.42682927,46773055.0
ESP,2013,29218.91052,-14102712664.0,83.07804878,46620045.0
ESP,2014,29694.88749,14732980760.0,83.22926829,46480882.0
ESP,2015,25969.83831,34437179268.0,82.83170732,46444832.0
ESP,2016,26740.68518,15417358756.0,83.32926829,46484062.0
ESP,2017,28367.93926,15335101307.0,83.28292683,46593236.0
ESP,2018,30592.12648,-21708024636.0,83.43170732,46797754.0
ESP,2019,29776.20115,10472615490.0,83.83170732,47134837.0
ESP,2020,27230.35999,18603077866.0,82.33170732,47365655.0
ESP,2021,30817.68286,-13392361521.0,83.22926829,47415794.0
ESP,2022,30287.36576,4481045301.0,83.08292683,47759127.0
ESP,2023,33509.0128,-3277675085.0,,48347910.0
EST,2000,4070.609024,-323884848.0,70.41707317,1396985.0
EST,2001,4502.66615,-342433473.7,70.25853659,1388115.0
EST,2002,5343.183108,-152577825.5,70.90487805,1379350.0
EST,2003,7205.407033,-763375958.7,71.31707317,1370720.0
EST,2004,8916.072827,-698555747.1,71.9097561,1362550.0
EST,2005,10414.63812,-2212237340.0,72.56829268,1354775.0
EST,2006,12641.4801,-312038696.8,72.69146341,1346810.0
EST,2007,16745.4308,-645706690.9,72.81463415,1340680.0
EST,2008,18205.90641,-687425319.1,73.77073171,1337090.0
EST,2009,14712.44942,-503313255.7,74.82439024,1334515.0
EST,2010,14663.7041,-1350833077.0,75.42926829,1331475.0
EST,2011,17555.54552,-2490397606.0,76.22926829,1327439.0
EST,2012,17568.2138,-505876815.4,76.32682927,1322696.0
EST,2013,19310.38749,-246699019.4,77.14146341,1317997.0
EST,2014,20581.7899,-644935503.4,77.03414634,1314545.0
EST,2015,17722.15577,140346638.4,77.5902439,1315407.0
EST,2016,18666.37365,-560003486.3,77.64146341,1315790.0
EST,2017,20851.52235,-1085198793.0,78.09268293,1317384.0
EST,2018,23618.13613,-1488485687.0,78.24390244,1321977.0
EST,2019,24021.25014,-1219292690.0,78.64634146,1326898.0
EST,2020,23933.99394,-3434672493.0,78.59512195,1329522.0
EST,2021,27953.76702,-1211996050.0,76.94390244,1330932.0
EST,2022,28451.14778,-164683262.7,77.94390244,1348840.0
EST,2023,30133.30445,-3145151486.0,,1370286.0
ETH,2000,122.2692026,,50.538,67411494.0
ETH,2001,118.4572043,,51.043,69487762.0
ETH,2002,109.5938136,,51.517,71635517.0
ETH,2003,116.8004911,,52.533,73832663.0
ETH,2004,133.1698125,,53.235,76077206.0
ETH,2005,158.2434581,-265111675.5,54.008,78367470.0
ETH,2006,189.3457375,-545257102.2,55.149,80703490.0
ETH,2007,237.146256,-222000573.0,56.426,83103217.0
ETH,2008,316.4104751,-108537544.0,57.592,85543668.0
ETH,2009,368.5747123,-221459581.4,58.804,88007636.0
ETH,2010,330.6194128,-288271568.3,59.73,90538514.0
ETH,2011,343.0249424,-628624806.0,60.721,93149970.0
ETH,2012,452.1010319,-278562822.2,61.543,95798767.0
ETH,2013,484.0398331,-1343876024.0,62.373,98438751.0
ETH,2014,549.9865771,-1855052154.0,62.905,101115610.0
ETH,2015,621.8456738,-2626517918.0,63.649,103867135.0
ETH,2016,696.1958847,-4142937496.0,64.392,106718162.0
ETH,2017,745.6324492,-4017159565.0,64.838,109666481.0
ETH,2018,747.9681436,-3360419369.0,65.412,112664152.0
ETH,2019,828.7089723,-2548743427.0,65.838,115737383.0
ETH,2020,905.3131758,-2395799881.0,65.371,118917671.0
ETH,2021,910.9478403,-4259445795.0,64.975,122138588.0
ETH,2022,1011.073286,-3669991332.0,65.645,125384287.0
ETH,2023,1272.016282,-3262966284.0,,128691692.0
FIN,2000,24335.92251,14780179940.0,77.46585366,5176209.0
FIN,2001,24965.203,4721635281.0,77.96585366,5188008.0
FIN,2002,26989.38926,-756942688.0,78.1195122,5200598.0
FIN,2003,32920.08572,-5756624401.0,78.36829268,5213014.0
FIN,2004,37768.13342,-4017927073.0,78.71463415,5228172.0
FIN,2005,39049.87038,-393671434.5,78.81707317,5246096.0
FIN,2006,41214.01878,-2838870908.0,79.21463415,5266268.0
FIN,2007,48473.02401,-5459118170.0,79.26341463,5288720.0
FIN,2008,53769.47262,10750692042.0,79.56829268,5313399.0
FIN,2009,47478.34953,4920591513.0,79.7195122,5338871.0
FIN,2010,46506.2919,2766848114.0,79.87073171,5363352.0
FIN,2011,51060.32426,2456455928.0,80.47073171,5388272.0
FIN,2012,47551.67408,3443682041.0,80.62682927,5413971.0
FIN,2013,49691.01452,-2335162154.0,80.97560976,5438972.0
FIN,2014,50073.77608,-17670889528.0,81.1804878,5461512.0
FIN,2015,42560.34568,-18023726570.0,81.4804878,5479531.0
FIN,2016,43451.25624,15196877457.0,81.42926829,5495303.0
FIN,2017,46085.01747,-3098225281.0,81.63170732,5508214.0
FIN,2018,49654.2497,13824242517.0,81.73414634,5515525.0
FIN,2019,48358.18078,-9562706116.0,81.98292683,5521606.0
FIN,2020,48828.68469,8127754117.0,81.93170732,5529543.0
FIN,2021,53099.13514,-3470347078.0,81.88536585,5541017.0
FIN,2022,50438.4754,8945607711.0,81.18780488,5556106.0
FIN,2023,52925.68976,-985409102.3,,5583911.0
FJI,2000,1995.720712,1714839.27,66.31,840909.0
FJI,2001,1944.997415,-38655902.86,66.34,849596.0
FJI,2002,2136.567941,-28952265.6,65.748,858049.0
FJI,2003,2655.580796,-36459497.47,66.177,866286.0
FJI,2004,3097.190967,-247358824.2,66.424,874366.0
FJI,2005,3377.69127,-162608383.6,66.632,882379.0
FJI,2006,3455.105999,-583397482.7,66.855,890365.0
FJI,2007,3762.746928,-470648884.1,66.826,897832.0
FJI,2008,3899.922315,-687997805.5,66.935,903399.0
FJI,2009,3164.132754,-304977999.1,67.089,907239.0
FJI,2010,3449.144529,-172232357.8,67.328,910419.0
FJI,2011,4139.602886,-215956223.4,67.523,912989.0
FJI,2012,4341.403387,-275363026.0,67.552,914918.0
FJI,2013,4572.443775,-239294220.9,67.428,916352.0
FJI,2014,5293.356791,-339519368.9,67.376,917585.0
FJI,2015,5097.531088,-239314277.2,66.844,918578.0
FJI,2016,5363.790256,-408052302.7,67.24,919166.0
FJI,2017,5826.848141,-389245575.3,67.79,918759.0
FJI,2018,6085.419792,-472491952.1,67.81,917180.0
FJI,2019,5950.828686,-358452458.5,67.893,914899.0
FJI,2020,4844.42129,-225916562.5,67.924,914963.0
FJI,2021,4696.171019,-377691869.4,67.114,916711.0
FJI,2022,5405.030074,-86910439.14,68.312,919422.0
FJI,2023,5888.736686,,,924145.0
FRA,2000,22340.59395,132207000000.0,79.05609756,60918661.0
FRA,2001,22331.79483,37230890649.0,79.15853659,61364377.0
FRA,2002,24144.5727,1451944338.0,79.26097561,61812142.0
FRA,2003,29479.52221,10242909368.0,79.11463415,62249855.0
FRA,2004,33644.92822,25513610483.0,80.16341463,62707588.0
FRA,2005,34696.37183,33660365153.0,80.16341463,63180854.0
FRA,2006,36431.56589,51482577203.0,80.81219512,63622342.0
FRA,2007,41486.19078,48449400449.0,81.11219512,64016890.0
FRA,2008,45464.81814,68001785591.0,81.21463415,64375116.0
FRA,2009,41728.08842,70295520050.0,81.41463415,64706436.0
FRA,2010,40694.82117,33671093774.0,81.66341463,65026211.0
FRA,2011,43929.78409,20277561651.0,82.11463415,65340830.0
FRA,2012,40863.58144,19070158223.0,81.96829268,65657659.0
FRA,2013,42669.17951,-1085074995.0,82.2195122,65997932.0
FRA,2014,43148.04593,56550380550.0,82.7195122,66312067.0
FRA,2015,36702.43237,36130892033.0,82.32195122,66548272.0
FRA,2016,37024.21571,37198001296.0,82.57317073,66724104.0
FRA,2017,38687.16264,4974372564.0,82.57560976,66918020.0
FRA,2018,41418.17665,62417644380.0,82.67560976,67158348.0
FRA,2019,40408.28486,31184687761.0,82.82682927,67382061.0
FRA,2020,39169.8606,9367666366.0,82.17560976,67601110.0
FRA,2021,43725.09995,20202234021.0,82.32439024,67842811.0
FRA,2022,41082.81193,-21135660318.0,82.22926829,68065015.0
FRA,2023,44690.93454,30513104656.0,,68287487.0
FRO,2000,23322.75934,,78.43658537,45754.0
FRO,2001,24879.77296,,78.64146341,46635.0
FRO,2002,26937.65056,,78.84390244,47335.0
FRO,2003,31269.6032,,78.94390244,48032.0
FRO,2004,35647.54404,,79.09268293,48384.0
FRO,2005,36389.08164,,79.2902439,48359.0
FRO,2006,41743.68128,,79.63902439,48335.0
FRO,2007,48348.73937,,79.98780488,48378.0
FRO,2008,51287.89111,,80.13658537,48547.0
FRO,2009,47059.19473,,80.33658537,48791.0
FRO,2010,47923.15154,,80.63658537,48657.0
FRO,2011,51618.99078,,80.88780488,48543.0
FRO,2012,50261.96163,,81.1902439,48291.0
FRO,2013,55758.20837,,81.44146341,48246.0
FRO,2014,60172.06325,,81.59268293,48428.0
FRO,2015,52635.03755,,81.79268293,48901.0
FRO,2016,56875.28038,,82.04390244,49464.0
FRO,2017,59384.98621,,82.24390244,50182.0
FRO,2018,62524.03874,,82.49512195,50998.0
FRO,2019,63064.63431,,82.64634146,51795.0
FRO,2020,62236.08666,,82.89756098,52571.0
FRO,2021,68736.50561,,83.09756098,53315.0
FRO,2022,66108.73365,,83.3,53952.0
FRO,2023,71717.70422,,,54482.0
FSM,2000,2081.966013,,69.769,112044.0
FSM,2001,2144.537,,70.479,112365.0
FSM,2002,2156.705322,,69.46,112448.0
FSM,2003,2185.80309,,70.76,112285.0
FSM,2004,2146.401608,,70.838,111925.0
FSM,2005,2246.453703,,70.884,111412.0
FSM,2006,2289.751556,,71.093,110729.0
FSM,2007,2336.978522,,71.06,109880.0
FSM,2008,2415.59356,,71.137,108936.0
FSM,2009,2596.261474,,71.112,107957.0
FSM,2010,2761.243258,,71.233,107540.0
FSM,2011,2890.50493,,71.318,107698.0
FSM,2012,3033.169895,,71.398,107890.0
FSM,2013,2933.883334,,71.499,108121.0
FSM,2014,2945.41496,-20721200.0,71.529,108396.0
FSM,2015,2911.16211,,71.408,108716.0
FSM,2016,2979.601192,,71.595,109075.0
FSM,2017,3279.10779,,71.467,109481.0
FSM,2018,3566.586904,,71.318,109909.0
FSM,2019,3572.659183,,71.077,110282.0
FSM,2020,3353.88943,,70.674,110916.0
FSM,2021,3493.872286,,70.71,111624.0
FSM,2022,3835.381843,,70.925,112114.0
FSM,2023,4084.169404,,,112630.0
GAB,2000,3982.906201,67957320.68,61.069,1275572.0
GAB,2001,3835.757183,92846418.49,61.27,1309589.0
GAB,2002,3966.480019,-61992440.87,61.292,1345135.0
GAB,2003,4710.748628,-178872924.7,61.671,1382350.0
GAB,2004,5465.791936,-344280200.4,61.838,1421609.0
GAB,2005,6547.87614,-166927616.8,61.959,1463495.0
GAB,2006,6847.009857,,62.375,1508337.0
GAB,2007,8003.542897,-595952005.0,62.618,1556237.0
GAB,2008,9688.645197,-821609383.6,63.083,1607175.0
GAB,2009,7290.575261,-392175723.1,63.303,1661556.0
GAB,2010,8356.74662,-146800672.8,63.898,1719879.0
GAB,2011,10219.11393,-1098127169.0,64.045,1781985.0
GAB,2012,9296.965879,233409728.1,64.587,1846889.0
GAB,2013,9197.701063,-87741876.6,64.776,1913059.0
GAB,2014,9201.362766,-782969847.0,64.974,1978399.0
GAB,2015,7047.126546,-25253212.34,65.46,2040989.0
GAB,2016,6677.070039,,65.802,2100306.0
GAB,2017,6921.733731,,66.189,2156900.0
GAB,2018,7624.277523,,66.306,2212318.0
GAB,2019,7441.178647,,66.603,2267706.0
GAB,2020,6605.803461,,66.531,2322539.0
GAB,2021,8181.409141,,65.821,2376722.0
GAB,2022,8409.207415,,65.694,2430747.0
GAB,2023,7802.836596,,,2484789.0
GBR,2000,28280.92679,127916000000.0,77.74146341,58892514.0
GBR,2001,27906.5695,21321018558.0,77.99268293,59119673.0
GBR,2002,30077.74143,31141421728.0,78.14390244,59370479.0
GBR,2003,34442.68754,46069635888.0,78.44634146,59647577.0
GBR,2004,40366.88867,41580064154.0,78.74634146,59987905.0
GBR,2005,42104.78844,-92742954100.0,79.04878049,60401206.0
GBR,2006,44512.45903,-61381481566.0,79.24878049,60846820.0
GBR,2007,50397.6855,160880000000.0,79.44878049,61322463.0
GBR,2008,47396.12021,103242000000.0,79.6,61806995.0
GBR,2009,38744.13169,-62945021961.0,80.05121951,62276270.0
GBR,2010,39598.95712,-12327098017.0,80.40243902,62766365.0
GBR,2011,42109.64188,53821554015.0,80.95121951,63258810.0
GBR,2012,42497.3405,-34727249184.0,80.90487805,63700215.0
GBR,2013,43426.29814,-8222267228.0,81.00487805,64128273.0
GBR,2014,47439.61659,-172806000000.0,81.30487805,64602298.0
GBR,2015,44964.39114,-105510000000.0,80.95609756,65116219.0
GBR,2016,40985.23514,-291905000000.0,81.15609756,65611593.0
GBR,2017,40572.12148,46685075527.0,81.25609756,66058859.0
GBR,2018,43203.81411,-3576693950.0,81.25609756,66460344.0
GBR,2019,42662.53537,-41289065813.0,81.40487805,66836327.0
GBR,2020,40201.68124,-140797000000.0,80.35121951,67081234.0
GBR,2021,46896.86624,155693000000.0,80.7,67026292.0
GBR,2022,45935.92765,79991422960.0,82.05853659,67791000.0
GBR,2023,49463.85546,153367000000.0,,68350000.0
GEO,2000,749.908535,-128067895.3,69.575,4077131.0
GEO,2001,801.9838371,-105779435.5,69.606,4014373.0
GEO,2002,853.5261719,-156119460.5,70.024,3978515.0
GEO,2003,1010.031516,-330805341.6,70.333,3951736.0
GEO,2004,1305.047486,-482758940.0,70.567,3927340.0
GEO,2005,1642.783594,-542229625.3,71.13,3902469.0
GEO,2006,1996.020133,-1184560924.0,71.394,3880347.0
GEO,2007,2635.366503,-1690826793.0,71.568,3860158.0
GEO,2008,3324.753721,-1428631126.0,71.332,3848449.0
GEO,2009,2822.689397,-685300808.1,71.95,3814419.0
GEO,2010,3281.729309,-730489603.7,72.128,3786695.0
GEO,2011,4119.668183,-987355065.5,72.39,3756441.0
GEO,2012,4530.695334,-751274688.9,72.412,3728874.0
GEO,2013,4712.002294,-919270053.3,72.628,3717668.0
GEO,2014,4830.334862,-1430328332.0,73.099,3719414.0
GEO,2015,4086.622347,-1419607447.0,73.297,3725276.0
GEO,2016,4143.401257,-1246836683.0,73.569,3727505.0
GEO,2017,4418.752065,-1721098983.0,73.57,3728004.0
GEO,2018,4804.054604,-1010417428.0,73.341,3726549.0
GEO,2019,4741.283272,-1086260690.0,73.47,3720161.0
GEO,2020,4300.857013,-560226878.9,72.765,3722716.0
GEO,2021,5083.606955,-923928972.8,71.694,3708610.0
GEO,2022,6729.846599,-1921737516.0,71.587,3712502.0
GEO,2023,8283.669602,-1613172979.0,,3715483.0
GHA,2000,253.7469362,-165900000.0,58.195,19637087.0
GHA,2001,263.5421565,-89320000.0,58.107,20167069.0
GHA,2002,297.4616447,-58930000.0,58.608,20729388.0
GHA,2003,358.3992714,-136751000.0,59.111,21296705.0
GHA,2004,406.1321053,-139270000.0,59.191,21868298.0
GHA,2005,478.6119092,-144970000.0,59.76,22449438.0
GHA,2006,906.4410276,-636010000.0,59.988,23040702.0
GHA,2007,1050.124615,-1383177930.0,60.224,23642279.0
GHA,2008,1182.657613,-2714916344.0,60.49,24249946.0
GHA,2009,1047.704301,-2365640000.0,60.946,24862664.0
GHA,2010,1263.892518,-2527350000.0,61.157,25474995.0
GHA,2011,1507.435732,-3222243000.0,61.652,26095088.0
GHA,2012,1543.775242,-3293430000.0,62.081,26734268.0
GHA,2013,2294.025645,-3226330000.0,62.42,27386193.0
GHA,2014,1953.645136,-3356989444.0,63.045,28041592.0
GHA,2015,1721.699644,-2970893677.0,63.175,28696068.0
GHA,2016,1913.186733,-3470668373.0,63.89,29356742.0
GHA,2017,2012.970258,-3239080000.0,64.013,30008354.0
GHA,2018,2196.612906,-2908184623.0,64.122,30637585.0
GHA,2019,2186.189241,-3292065421.0,64.74,31258945.0
GHA,2020,2196.547893,-1333368957.0,64.114,31887809.0
GHA,2021,2445.500818,-2413884871.0,63.795,32518665.0
GHA,2022,2240.279451,-1472569630.0,63.945,33149152.0
GHA,2023,2260.287413,-1308309602.0,,33787914.0
GIB,2000,,,81.37,27709.0
GIB,2001,,,81.087,27657.0
GIB,2002,,,80.26,27831.0
GIB,2003,,,79.694,28274.0
GIB,2004,,,80.948,28715.0
GIB,2005,,,81.442,29163.0
GIB,2006,,,80.393,29594.0
GIB,2007,,,78.514,30006.0
GIB,2008,,,80.13,30413.0
GIB,2009,,,81.243,30823.0
GIB,2010,,,80.958,31248.0
GIB,2011,,,81.871,31660.0
GIB,2012,,,83.366,32029.0
GIB,2013,,,80.55,32407.0
GIB,2014,,,81.882,32813.0
GIB,2015,,,80.427,33193.0
GIB,2016,,,81.702,33658.0
GIB,2017,,,81.83,34245.0
GIB,2018,,,82.154,34854.0
GIB,2019,,,82.363,35494.0
GIB,2020,,,82.198,36173.0
GIB,2021,,,79.329,36858.0
GIB,2022,,,82.83,37609.0
GIB,2023,,,,38471.0
GIN,2000,518.1570669,-9942000.0,52.479,8428832.0
GIN,2001,483.0851202,-1677000.0,52.662,8539960.0
GIN,2002,495.9160736,-30000000.0,53.278,8674066.0
GIN,2003,566.4854059,-78966000.0,53.678,8870781.0
GIN,2004,584.8977405,,54.117,9062726.0
GIN,2005,463.1776869,-105000000.0,54.632,9245844.0
GIN,2006,446.9805541,-125000000.0,55.108,9441171.0
GIN,2007,650.1485753,-385900000.0,55.553,9662281.0
GIN,2008,703.5328258,-318240000.0,56.044,9898870.0
GIN,2009,662.1859147,-140850000.0,56.348,10143534.0
GIN,2010,659.2353262,-101350000.0,56.72,10396086.0
GIN,2011,636.6949587,-955240000.0,57.019,10656810.0
GIN,2012,699.3533772,-603550000.0,57.406,10921581.0
GIN,2013,748.4550208,-1060000.0,57.791,11191873.0
GIN,2014,765.1469994,77057390.4,57.886,11472924.0
GIN,2015,747.3569668,-48257258.42,58.134,11767070.0
GIN,2016,711.9965098,-1597343632.0,58.763,12073030.0
GIN,2017,833.5986217,-576480000.0,59.109,12385659.0
GIN,2018,933.2736156,-353090000.0,59.349,12704774.0
GIN,2019,1031.341465,-43380000.0,59.72,13034346.0
GIN,2020,1053.660977,-173990000.0,59.327,13371183.0
GIN,2021,1244.965505,-200730000.0,58.892,13710513.0
GIN,2022,1416.59612,-650100000.0,58.985,14055137.0
GIN,2023,1541.040509,-1288140000.0,,14405468.0
GMB,2000,538.0540723,,56.942,1455084.0
GMB,2001,459.8030684,,57.043,1495011.0
GMB,2002,376.531027,,57.08,1535691.0
GMB,2003,308.7191234,-18272720.34,57.586,1577611.0
GMB,2004,593.2853463,-55526319.44,58.088,1621312.0
GMB,2005,616.4836579,-53650280.02,58.394,1667037.0
GMB,2006,614.5443079,-82208102.59,59.06,1715275.0
GMB,2007,724.7264072,-78094820.96,59.394,1765774.0
GMB,2008,859.1276714,-70792382.32,60.082,1817852.0
GMB,2009,774.8880309,-39447343.71,60.427,1871422.0
GMB,2010,801.0333727,-37155533.36,60.717,1926630.0
GMB,2011,710.6084115,-94342122.94,61.526,1983784.0
GMB,2012,692.5793616,-51171214.67,62.096,2043094.0
GMB,2013,653.8627133,-73181699.96,62.114,2103820.0
GMB,2014,568.0045356,-35234966.5,62.269,2164528.0
GMB,2015,619.5363643,-74230000.0,62.494,2224529.0
GMB,2016,650.0565013,-71169846.25,63.013,2283769.0
GMB,2017,642.5226413,-71000000.0,62.995,2342189.0
